payment_id,client_id,payment_month,lockbox_amount,payment_method
PAY0003382,ClientD,2026-01,117.96,Wire
PAY0003383,ClientA,2025-01,316.32,Wire
PAY0003384,ClientC,2025-04,475.67,Wire
PAY0003385,ClientD,2025-10,351.98,ACH
PAY0003386,ClientC,2025-05,702.94,Check
PAY0003387,ClientD,2025-06,210.17,ACH
PAY0003388,ClientD,2025-03,814.14,Check
PAY0003389,ClientA,2025-07,584.22,Check
PAY0003390,ClientD,2026-01,974.84,Wire
PAY0003391,ClientA,2025-03,241.32,ACH
PAY0003392,ClientA,2025-12,736.34,Check
PAY0003393,ClientB,2025-10,586.17,Check
PAY0003394,ClientC,2025-09,955.67,Wire
PAY0003395,ClientA,2025-10,1024.0,Check
PAY0003396,ClientC,2026-02,283.26,ACH
PAY0003397,ClientD,2026-02,147.74,Check
PAY0003398,ClientD,2025-05,323.43,ACH
PAY0003399,ClientC,2026-03,908.41,Wire
PAY0003400,ClientD,2025-01,344.08,Wire
PAY0003401,ClientC,2025-01,809.3,ACH
PAY0003402,ClientD,2025-10,358.06,Check
PAY0003403,ClientA,2025-04,2120.93,Check
PAY0003404,ClientD,2026-04,65.58,ACH
PAY0003405,ClientB,2025-01,1285.53,ACH
PAY0003406,ClientB,2026-03,725.41,ACH
PAY0003407,ClientA,2026-04,501.62,Wire
PAY0003408,ClientC,2026-02,358.82,Wire
PAY0003409,ClientA,2025-03,340.47,Wire
PAY0003410,ClientA,2025-02,154.09,Check
PAY0003411,ClientA,2025-03,263.04,Check
PAY0003412,ClientC,2025-12,653.58,Check
PAY0003413,ClientB,2025-05,302.09,Wire
PAY0003414,ClientC,2025-07,650.37,Wire
PAY0003415,ClientB,2025-05,413.59,ACH
PAY0003416,ClientB,2025-06,373.87,ACH
PAY0003417,ClientA,2025-10,760.25,ACH
PAY0003418,ClientC,2025-07,341.39,Wire
PAY0003419,ClientB,2025-11,988.53,Wire
PAY0003420,ClientA,2025-03,767.27,Wire
PAY0003421,ClientB,2026-01,405.38,Wire
PAY0003422,ClientC,2026-02,402.6,Wire
PAY0003423,ClientD,2025-05,270.63,Check
PAY0003424,ClientD,2025-09,199.77,ACH
PAY0003425,ClientB,2026-02,68.32,Wire
PAY0003426,ClientC,2026-04,657.1,ACH
PAY0003427,ClientB,2025-10,938.76,Wire
PAY0003428,ClientD,2025-04,308.79,Wire
PAY0003429,ClientA,2025-08,679.65,ACH
PAY0003430,ClientD,2025-01,788.3,ACH
PAY0003431,ClientA,2025-01,152.53,Wire
PAY0003432,ClientD,2025-09,414.98,Check
PAY0003433,ClientD,2025-03,291.61,ACH
PAY0003434,ClientC,2026-01,464.71,Check
PAY0003435,ClientB,2025-08,489.67,Check
PAY0003436,ClientA,2026-03,353.32,Check
PAY0003437,ClientC,2025-06,447.29,Wire
PAY0003438,ClientA,2025-08,1207.32,Wire
PAY0003439,ClientD,2025-10,183.78,ACH
PAY0003440,ClientB,2025-09,316.34,Check
PAY0003441,ClientC,2025-03,560.43,Check
PAY0003442,ClientD,2025-12,471.59,ACH
PAY0003443,ClientD,2026-02,837.97,Wire
PAY0003444,ClientC,2025-01,342.51,Wire
PAY0003445,ClientD,2025-06,866.5,Check
PAY0003446,ClientB,2026-04,453.89,Check
PAY0003447,ClientA,2025-10,304.87,Wire
PAY0003448,ClientC,2025-07,169.01,Check
PAY0003449,ClientA,2025-04,1151.02,ACH
PAY0003450,ClientA,2025-06,265.15,ACH
PAY0003451,ClientC,2025-09,984.04,Wire
PAY0003452,ClientD,2025-10,274.61,ACH
PAY0003453,ClientB,2025-10,903.6,Wire
PAY0003454,ClientD,2025-08,610.28,Check
PAY0003455,ClientA,2025-11,497.24,ACH
PAY0003456,ClientD,2025-07,349.01,Wire
PAY0003457,ClientB,2025-06,919.4,Check
PAY0003458,ClientC,2025-10,139.75,Wire
PAY0003459,ClientA,2025-08,219.55,Wire
PAY0003460,ClientA,2025-12,277.79,Check
PAY0003461,ClientC,2026-04,930.26,Check
PAY0003462,ClientC,2025-02,135.93,Wire
PAY0003463,ClientC,2025-02,298.53,Check
PAY0003464,ClientB,2026-01,955.73,Wire
PAY0003465,ClientA,2025-07,289.57,Wire
PAY0003466,ClientA,2026-03,119.3,Check
PAY0003467,ClientA,2025-11,103.8,Wire
PAY0003468,ClientA,2025-10,227.59,Check
PAY0003469,ClientD,2025-07,194.63,Wire
PAY0003470,ClientB,2026-03,267.16,Check
PAY0003471,ClientB,2026-03,972.16,ACH
PAY0003472,ClientD,2025-07,179.79,Check
PAY0003473,ClientB,2025-11,224.04,Check
PAY0003474,ClientD,2025-04,758.02,Wire
PAY0003475,ClientD,2025-06,216.71,ACH
PAY0003476,ClientB,2025-01,951.98,ACH
PAY0003477,ClientA,2025-08,606.93,Wire
PAY0003478,ClientC,2026-02,541.6,Check
PAY0003479,ClientD,2025-06,203.79,ACH
PAY0003480,ClientD,2025-03,736.18,Wire
PAY0003481,ClientA,2026-03,274.69,Wire
PAY0003482,ClientA,2025-02,457.35,ACH
PAY0003483,ClientC,2025-06,381.47,Wire
PAY0003484,ClientA,2025-02,271.57,ACH
PAY0003485,ClientA,2025-06,1115.8,ACH
PAY0003486,ClientA,2025-05,319.98,Check
PAY0003487,ClientC,2025-10,433.77,ACH
PAY0003488,ClientC,2026-01,1032.16,ACH
PAY0003489,ClientC,2025-08,936.6,ACH
PAY0003490,ClientD,2026-02,298.38,Wire
PAY0003491,ClientC,2025-09,681.55,Check
PAY0003492,ClientC,2025-06,725.27,Check
PAY0003493,ClientC,2025-05,509.52,Wire
PAY0003494,ClientD,2025-08,450.03,Check
PAY0003495,ClientB,2025-07,80.76,ACH
PAY0003496,ClientC,2025-03,395.36,ACH
PAY0003497,ClientD,2026-02,170.27,Wire
PAY0003498,ClientA,2026-03,169.68,Check
PAY0003499,ClientC,2026-02,785.59,Check
PAY0003500,ClientB,2025-11,344.26,Check
PAY0003501,ClientB,2026-04,597.73,Wire
PAY0003502,ClientC,2026-02,173.02,Check
PAY0003503,ClientC,2026-03,234.29,Check
PAY0003504,ClientB,2025-09,302.47,Wire
PAY0003505,ClientB,2026-01,304.62,ACH
PAY0003506,ClientA,2025-09,665.99,Check
PAY0003507,ClientC,2025-09,225.01,Wire
PAY0003508,ClientC,2026-04,923.48,Wire
PAY0003509,ClientB,2025-02,642.45,Check
PAY0003510,ClientA,2025-08,351.4,Wire
PAY0003511,ClientA,2025-04,519.35,ACH
PAY0003512,ClientA,2025-09,666.9,Wire
PAY0003513,ClientA,2025-05,398.8,ACH
PAY0003514,ClientC,2025-03,777.33,Wire
PAY0003515,ClientD,2025-12,356.63,Check
PAY0003516,ClientD,2025-08,1510.04,Check
PAY0003517,ClientB,2026-01,558.74,Wire
PAY0003518,ClientD,2025-07,538.59,Wire
PAY0003519,ClientC,2025-02,31.25,Wire
PAY0003520,ClientD,2025-11,427.98,ACH
PAY0003521,ClientC,2026-01,445.51,Check
PAY0003522,ClientA,2025-03,770.11,ACH
PAY0003523,ClientA,2025-02,172.1,Wire
PAY0003524,ClientC,2025-10,242.59,Wire
PAY0003525,ClientB,2025-05,516.64,ACH
PAY0003526,ClientC,2025-03,296.59,ACH
PAY0003527,ClientB,2025-07,276.84,ACH
PAY0003528,ClientC,2026-02,750.95,ACH
PAY0003529,ClientA,2026-01,107.85,Wire
PAY0003530,ClientB,2025-05,1307.58,Check
PAY0003531,ClientB,2026-02,162.71,ACH
PAY0003532,ClientA,2025-01,93.71,Wire
PAY0003533,ClientA,2025-08,1225.18,Wire
PAY0003534,ClientC,2025-09,312.72,ACH
PAY0003535,ClientC,2026-03,888.1,Check
PAY0003536,ClientD,2026-03,363.09,ACH
PAY0003537,ClientB,2025-09,523.63,Check
PAY0003538,ClientD,2025-08,155.28,Check
PAY0003539,ClientC,2025-03,498.95,ACH
PAY0003540,ClientD,2025-05,1359.6,Wire
PAY0003541,ClientC,2026-02,604.4,ACH
PAY0003542,ClientC,2025-08,851.18,ACH
PAY0003543,ClientB,2025-12,147.29,Check
PAY0003544,ClientB,2025-08,517.99,Check
PAY0003545,ClientC,2025-05,47.92,Wire
PAY0003546,ClientC,2026-03,531.83,Wire
PAY0003547,ClientC,2025-11,501.41,Wire
PAY0003548,ClientB,2025-05,769.49,ACH
PAY0003549,ClientB,2025-11,164.04,Check
PAY0003550,ClientD,2026-01,330.22,Check
PAY0003551,ClientD,2025-04,135.54,Wire
PAY0003552,ClientA,2025-02,94.08,Wire
PAY0003553,ClientA,2025-02,180.38,Wire
PAY0003554,ClientD,2025-11,258.67,ACH
PAY0003555,ClientB,2026-01,985.69,ACH
PAY0003556,ClientB,2025-10,802.64,ACH
PAY0003557,ClientD,2026-01,172.9,ACH
PAY0003558,ClientC,2025-06,464.62,ACH
PAY0003559,ClientC,2026-03,1020.35,Check
PAY0003560,ClientA,2026-01,554.26,ACH
PAY0003561,ClientC,2025-08,861.19,Wire
PAY0003562,ClientB,2025-10,326.29,Wire
PAY0003563,ClientC,2025-09,363.29,ACH
PAY0003564,ClientB,2025-08,378.58,ACH
PAY0003565,ClientA,2025-07,2058.86,Wire
PAY0003566,ClientA,2025-03,95.32,Wire
PAY0003567,ClientA,2025-09,68.67,Wire
PAY0003568,ClientD,2025-04,156.85,Wire
PAY0003569,ClientA,2025-07,470.27,Check
PAY0003570,ClientD,2025-03,142.02,Check
PAY0003571,ClientA,2025-08,256.16,ACH
PAY0003572,ClientA,2026-01,444.68,Wire
PAY0003573,ClientA,2025-12,610.37,Check
PAY0003574,ClientC,2025-07,530.35,ACH
PAY0003575,ClientA,2025-07,527.92,Check
PAY0003576,ClientD,2025-09,905.2,Check
PAY0003577,ClientC,2025-08,271.02,Check
PAY0003578,ClientD,2025-12,1360.02,Wire
PAY0003579,ClientD,2025-01,285.21,ACH
PAY0003580,ClientD,2025-01,157.07,Wire
PAY0003581,ClientB,2025-09,295.65,ACH
PAY0003582,ClientA,2026-02,722.67,Wire
PAY0003583,ClientB,2025-05,217.44,ACH
PAY0003584,ClientB,2026-03,470.15,ACH
PAY0003585,ClientA,2025-07,269.64,ACH
PAY0003586,ClientC,2025-01,894.98,Check
PAY0003587,ClientD,2025-05,208.74,ACH
PAY0003588,ClientD,2025-09,344.82,Check
PAY0003589,ClientC,2026-03,296.52,Wire
PAY0003590,ClientD,2025-01,966.75,Check
PAY0003591,ClientA,2025-07,119.1,Check
PAY0003592,ClientC,2025-04,187.37,Check
PAY0003593,ClientA,2025-09,709.59,ACH
PAY0003594,ClientC,2025-02,677.54,ACH
PAY0003595,ClientA,2025-04,327.81,ACH
PAY0003596,ClientB,2025-09,472.1,Wire
PAY0003597,ClientA,2025-04,611.34,Check
PAY0003598,ClientB,2025-12,388.66,Check
PAY0003599,ClientD,2025-01,247.47,Check
